head,tail,level
https://en.wikipedia.org/wiki/Magician_(fantasy),https://en.wikipedia.org/wiki/Fantasy_literature,2
https://en.wikipedia.org/wiki/Magician_(fantasy),https://en.wikipedia.org/wiki/Magic_in_fiction,2
https://en.wikipedia.org/wiki/Fictional_universe_of_Harry_Potter,https://en.wikipedia.org/wiki/Planet,2
https://en.wikipedia.org/wiki/Fictional_universe_of_Harry_Potter,https://en.wikipedia.org/wiki/Harry_Potter,2
https://en.wikipedia.org/wiki/Fictional_universe_of_Harry_Potter,https://en.wikipedia.org/wiki/Magic_in_Harry_Potter,2
https://en.wikipedia.org/wiki/Fictional_universe_of_Harry_Potter,https://en.wikipedia.org/wiki/Fictional_universe,2
https://en.wikipedia.org/wiki/Fictional_universe_of_Harry_Potter,https://en.wikipedia.org/wiki/Wizard_(fantasy),2
https://en.wikipedia.org/wiki/Fictional_universe_of_Harry_Potter,https://en.wikipedia.org/wiki/J._K._Rowling,2
https://en.wikipedia.org/wiki/Fictional_universe_of_Harry_Potter,https://en.wikipedia.org/wiki/Muggle,2
https://en.wikipedia.org/wiki/Fictional_universe_of_Harry_Potter,https://en.wikipedia.org/wiki/Fantasy_literature,2
