head,tail,level
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Renaissance,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Modernism,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Iron_Age,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/The_Art_of_Painting,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Middle_East,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Willem_van_Haecht,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Paleolithic,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Austria,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Netherlands,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Neoclassicism,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Medieval_art,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Byzantine,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Ancient_Middle_East,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Johannes_Vermeer,2
https://en.wikipedia.org/wiki/Western_art,https://en.wikipedia.org/wiki/Kunsthistorisches_Museum,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Michelangelo,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Mona_Lisa,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Domenico_Ghirlandaio,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Renaissance_art,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Pietro_Perugino,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/High_Renaissance,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Raphael,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Papal_conclave,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Catholic_Church,2
